"","ano","numero","texto","comando","resposta","competencia","habilidade","discriminacao","dificuldade","acerto_acaso","codigo"
"322",2016,142,"De forma geral, os pneus radiais trazem em sua lateral uma marcação do tipo abc/deRfg, como 185/65R15. Essa marcação identifica as medidas do pneu da seguinte forma: • abc é a medida da largura do pneu, em milímetro; • de é igual ao produto de 100 pela razão entre a medida da altura (em milímetro) e a medida da largura do pneu (em milímetro); • R significa radial; • fg é a medida do diâmetro interno do pneu, em polegada. A figura ilustra as variáveis relacionadas com esses dados. O proprietário de um veículo precisa trocar os pneus de seu carro e, ao chegar a uma loja, é informado por um vendedor que há somente pneus com os seguintes códigos: 175/65R15, 175/75R15, 175/80R15, 185/60R15 e 205/55R15. Analisando, juntamente com o vendedor, as opções de pneus disponíveis, concluem que o pneu mais adequado para seu veículo é o que tem a menor altura.","O proprietário de um veículo precisa trocar os pneus de seu carro e, ao chegar a uma loja, é informado por um vendedor que há somente pneus com os seguintes códigos: 175/65R15, 175/75R15, 175/80R15, 185/60R15 e 205/55R15. Analisando, juntamente com o vendedor, as opções de pneus disponíveis, concluem que o pneu mais adequado para seu veículo é o que tem a menor altura. Desta forma, o proprietário do veículo deverá comprar o pneu com a marcação","E",4,17,1.63837,2.68497,0.14392,304
"323",2016,143,"Um dos grandes desafios do Brasil é o gerenciamento dos seus recursos naturais, sobretudo os recursos hídricos. Existe uma demanda crescente por água e o risco de racionamento não pode ser descartado. O nível de água de um reservatório foi monitorado por um período, sendo o resultado mostrado no gráfico. Suponha que essa tendência linear observada no monitoramento se prolongue pelos próximos meses.","Nas condições dadas, qual o tempo mínimo, após o sexto mês, para que o reservatório atinja o nível zero de sua capacidade?","A",6,24,0.98951,1.93987,0.07908,304
"324",2016,144,"Um posto de saúde registrou a quantidade de vacinas aplicadas contra febre amarela nos últimos cinco meses: • 1 o mês: 21; • 2 o mês: 22; • 3 o mês: 25; • 4 o mês: 31; • 5 o mês: 21. No início do primeiro mês, esse posto de saúde tinha 228 vacinas contra febre amarela em estoque. A política de reposição do estoque prevê a aquisição de novas vacinas, no início do sexto mês, de tal forma que a quantidade inicial em estoque para os próximos meses seja igual a 12 vezes a média das quantidades mensais dessas vacinas aplicadas nos últimos cinco meses.","Para atender essas condições, a quantidade de vacinas contra febre amarela que o posto de saúde deve adquirir no início do sexto mês é","B",7,30,2.16875,2.57525,0.18866,304
"325",2016,145,"Uma liga metálica sai do forno a uma temperatura de 3 000 °C e diminui 1% de sua temperatura a cada 30 min. Use 0,477 como aproximação para log 10 (3) e 1,041 como aproximação para log 10 (11).","O tempo decorrido, em hora, até que a liga atinja 30 °C é mais próximo de","D",5,21,0.86661,3.92011,0.186,304
"326",2016,146,"Um petroleiro possui reservatório em formato de um paralelepípedo retangular com as dimensões dadas por 60 m x 10 m de base e 10 m de altura. Com o objetivo de minimizar o impacto ambiental de um eventual vazamento, esse reservatório é subdividido em três compartimentos, A, B e C, de mesmo volume, por duas placas de aço retangulares com dimensões de 7 m de altura e 10 m de base, de modo que os compartimentos são interligados, conforme a figura. Assim, caso haja rompimento no casco do reservatório, apenas uma parte de sua carga vazará. Suponha que ocorra um desastre quando o petroleiro se encontra com sua carga máxima: ele sofre um acidente que ocasiona um furo no fundo do compartimento C. Para fins de cálculo, considere desprezíveis as espessuras das placas divisórias.","Suponha que ocorra um desastre quando o petroleiro se encontra com sua carga máxima: ele sofre um acidente que ocasiona um furo no fundo do compartimento C. Para fins de cálculo, considere desprezíveis as espessuras das placas divisórias.Após o fim do vazamento, o volume de petróleo derramado terá sido de","D",2,8,1.98636,2.03775,0.14588,304
"327",2016,147,"Um adolescente vai a um parque de diversões tendo, prioritariamente, o desejo de ir a um brinquedo que se encontra na área IV, dentre as áreas I, II, III, IV e V existentes. O esquema ilustra o mapa do parque, com a localização da entrada, das cinco áreas com os brinquedos disponíveis e dos possíveis caminhos para se chegar a cada área. O adolescente não tem conhecimento do mapa do parque e decide ir caminhando da entrada até chegar à área IV. Suponha que relativamente a cada ramificação, as opções existentes de percurso pelos caminhos apresentem iguais probabilidades de escolha, que a caminhada foi feita escolhendo ao acaso os caminhos existentes e que, ao tomar um caminho que chegue a uma área distinta da IV, o adolescente necessariamente passa por ela ou retorna.","Nessas condições, a probabilidade de ele chegar à área IV sem passar por outras áreas e sem retornar é igual a","C",7,28,1.63497,3.74711,0.20983,304
"328",2016,148,"Em uma cidade, o número de casos de dengue confirmados aumentou consideravelmente nos últimos dias. A prefeitura resolveu desenvolver uma ação contratando funcionários para ajudar no combate à doença, os quais orientarão os moradores a eliminarem criadouros do mosquito Aedes aegypti, transmissor da dengue. A tabela apresenta o número atual de casos confirmados, por região da cidade. A prefeitura optou pela seguinte distribuição dos funcionários a serem contratados: I. 10 funcionários para cada região da cidade cujo número de casos seja maior que a média dos casos confirmados. II. 7 funcionários para cada região da cidade cujo número de casos seja menor ou igual à média dos casos confirmados. ","Quantos funcionários a prefeitura deverá contratar para efetivar a ação?","D",7,28,1.11894,0.27904,0.19659,304
"329",2016,149,"Cinco marcas de pão integral apresentam as seguintes concentrações de fibras (massa de fibra por massa de pão): • Marca A: 2 g de fibras a cada 50 g de pão; • Marca B: 5 g de fibras a cada 40 g de pão; • Marca C: 5 g de fibras a cada 100 g de pão; • Marca D: 6 g de fibras a cada 90 g de pão; • Marca E: 7 g de fibras a cada 70 g de pão. Recomenda-se a ingestão do pão que possui a maior concentração de fibras. Disponível em: www.blog.saude.gov.br. Acesso em: 25 fev. 2013.","A marca a ser escolhida é","B",3,13,1.78999,0.80312,0.19843,304
"330",2016,150,"Ao iniciar suas atividades, um ascensorista registra tanto o número de pessoas que entram quanto o número de pessoas que saem do elevador em cada um dos andares do edifício onde ele trabalha. O quadro apresenta os registros do ascensorista durante a primeira subida do térreo, de onde partem ele e mais três pessoas, ao quinto andar do edifício.","Com base no quadro, qual é a moda do número de pessoas no elevador durante a subida do térreo ao quinto andar?","D",7,27,2.42957,1.79574,0.0949,304
"331",2016,151,"O censo demográfico é um levantamento estatístico que permite a coleta de várias informações. A tabela apresenta os dados obtidos pelo censo demográfico brasileiro nos anos de 1940 e 2000, referentes à concentração da população total, na capital e no interior, nas cinco grandes regiões.","O valor mais próximo do percentual que descreve o aumento da população nas capitais da Região Nordeste é","D",6,25,1.60951,3.12558,0.13029,304
"332",2016,152,"Um túnel deve ser lacrado com uma tampa de concreto. A seção transversal do túnel e a tampa de concreto têm contornos de um arco de parábola e mesmas dimensões. Para determinar o custo da obra, um engenheiro deve calcular a área sob o arco parabólico em questão. Usando o eixo horizontal no nível do chão e o eixo de simetria da parábola como eixo vertical, obteve a seguinte equação para a parábola: y = 9 − x2 , sendo x e y medidos em metros. Sabe-se que a área sob uma parábola como esta é igual a 2/3 da área do retângulo cujas dimensões são, respectivamente, iguais à base e à altura da entrada do túnel.","Qual é a área da parte frontal da tampa de concreto, em metro quadrado?","C",5,21,2.10247,2.63616,0.2797,304
"333",2016,153,"Para cadastrar-se em um site, uma pessoa precisa escolher uma senha composta por quatro caracteres, sendo dois algarismos e duas letras (maiúsculas ou minúsculas). As letras e os algarismos podem estar em qualquer posição. Essa pessoa sabe que o alfabeto é composto por vinte e seis letras e que uma letra maiúscula difere da minúscula em uma senha. Disponível em: www.infowester.com. Acesso em: 14 dez. 2012.","O número total de senhas possíveis para o cadastramento nesse site é dado por","E",1,2,2.05535,2.59645,0.17208,304
"334",2016,154,"A distribuição de salários pagos em uma empresa pode ser analisada destacando-se a parcela do total da massa salarial que é paga aos 10% que recebem os maiores salários. Isso pode ser representado na forma de um gráfico formado por dois segmentos de reta, unidos em um ponto P, cuja abscissa tem valor igual a 90, como ilustrado na figura. No eixo horizontal do gráfico tem-se o percentual de funcionários, ordenados de forma crescente pelos valores de seus salários, e no eixo vertical tem-se o percentual do total da massa salarial de todos os funcionários. O Índice de Gini, que mede o grau de concentração de renda de um determinado grupo, pode ser calculado pela razão A/(A + B) em que A e B são as medidas das áreas indicadas no gráfico. A empresa tem como meta tornar seu Índice de Gini igual ao do país, que é 0,3. Para tanto, precisa ajustar os salários de modo a alterar o percentual que representa a parcela recebida pelos 10% dos funcionários de maior salário em relação ao total da massa salarial. Disponível em: www.ipea.gov.br. Acesso em: 4 maio 2016 (adaptado)","Para atingir a meta desejada, o percentual deve ser","A",4,18,0.29852,10.12436,0.15255,304
"335",2016,155,"O setor de recursos humanos de uma empresa pretende fazer contratações para adequar-se ao artigo 93 da Lei n° 8.213/91, que dispõe: Art. 93. A empresa com 100 (cem) ou mais empregados está obrigada a preencher de 2% (dois por cento) a 5% (cinco por cento) dos seus cargos com beneficiários reabilitados ou pessoas com deficiência, habilitadas, na seguinte proporção: I. até 200 empregados……………….. 2%; II. de 201 a 500 empregados…………… 3%; III. de 501 a 1 000 empregados………… 4%; IV. de 1 001 em diante………………. 5%.Disponível em: www.planalto.gov.br. Acesso em: 3 fev. 2015.Constatou-se que a empresa possui 1 200 funcionários, dos quais 10 são reabilitados ou com deficiência, habilitados.Para adequar-se à referida lei, a empresa contratará apenas empregados que atendem ao perfil indicado no artigo 93.","O número mínimo de empregados reabilitados ou com deficiência, habilitados, que deverá ser contratado pela empresa é","E",5,23,1.41103,2.11256,0.1529,304
"336",2016,156,"Uma pessoa comercializa picolés. No segundo dia de certo evento ela comprou 4 caixas de picolés, pagando R$ 16,00 a caixa com 20 picolés para revendê-los no evento. No dia anterior, ela havia comprado a mesma quantidade de picolés, pagando a mesma quantia, e obtendo um lucro de R$ 40,00 (obtido exclusivamente pela diferença entre o valor de venda e o de compra dos picolés) com a venda de todos os picolés que possuía. Pesquisando o perfil do público que estará presente no evento, a pessoa avalia que será possível obter um lucro 20% maior do que o obtido com a venda no primeiro dia do evento.","Para atingir seu objetivo, e supondo que todos os picolés disponíveis foram vendidos no segundo dia, o valor de venda de cada picolé, no segundo dia, deve ser","C",1,5,1.78123,1.4705,0.17889,304
"337",2016,157,"O tênis é um esporte em que a estratégia de jogo a ser adotada depende, entre outros fatores, de o adversário ser canhoto ou destro. Um clube tem um grupo de 10 tenistas, sendo que 4 são canhotos e 6 são destros. O técnico do clube deseja realizar uma partida de exibição entre dois desses jogadores, porém, não poderão ser ambos canhotos.","Qual o número de possibilidades de escolha dos tenistas para a partida de exibição?","A",1,2,1.35187,2.42336,0.15877,304
"338",2016,158,"O ábaco é um antigo instrumento de cálculo que usa notação posicional de base dez para representar números naturais. Ele pode ser apresentado em vários modelos, um deles é formado por hastes apoiadas em uma base. Cada haste corresponde a uma posição no sistema decimal e nelas são colocadas argolas; a quantidade de argolas na haste representa o algarismo daquela posição. Em geral, colocam-se adesivos abaixo das hastes com os símbolos U, D, C, M, DM e CM que correspondem, respectivamente, a unidades, dezenas, centenas, unidades de milhar, dezenas de milhar e centenas de milhar, sempre começando com a unidade na haste da direita e as demais ordens do número no sistema decimal nas hastes subsequentes (da direita para esquerda), até a haste que se encontra mais à esquerda. Entretanto, no ábaco da figura, os adesivos não seguiram a disposição usual.","Nessa disposição, o número que está representado na figura é","D",1,1,1.50889,1.52149,0.16712,304
"339",2016,159,"Um marceneiro está construindo um material didático que corresponde ao encaixe de peças de madeira com 10 cm de altura e formas geométricas variadas, num bloco de madeira em que cada peça se posicione na perfuração com seu formato correspondente, conforme ilustra a figura. O bloco de madeira já possui três perfurações prontas de bases distintas: uma quadrada (Q), de lado 4 cm, uma retangular (R), com base 3 cm e altura 4 cm, e uma em forma de um triângulo equilátero (T), de lado 6,8 cm. Falta realizar uma perfuração de base circular (C). O marceneiro não quer que as outras peças caibam na perfuração circular e nem que a peça de base circular caiba nas demais perfurações e, para isso, escolherá o diâmetro do círculo que atenda a tais condições. Procurou em suas ferramentas uma serra copo (broca com formato circular) para perfurar a base em madeira, encontrando cinco exemplares, com diferentes medidas de diâmetros, como segue: (I) 3,8 cm; (II) 4,7 cm; (III) 5,6 cm; (IV) 7,2 cm e (V) 9,4 cm. Considere 1,4 e 1,7 como aproximações para √2 e √3 , respectivamente.","Para que seja atingido o seu objetivo, qual dos exemplares de serra copo o marceneiro deverá escolher?","B",2,9,1.27355,2.80412,0.19635,304
"340",2016,160,"Em um exame, foi feito o monitoramento dos níveis de duas substâncias presentes (A e B) na corrente sanguínea de uma pessoa, durante um período de 24 h, conforme o resultado apresentado na figura. Um nutricionista, no intuito de prescrever uma dieta para essa pessoa, analisou os níveis dessas substâncias, determinando que, para uma dieta semanal eficaz, deverá ser estabelecido um parâmetro cujo valor será dado pelo número de vezes em que os níveis de A e de B forem iguais, porém, maiores que o nível mínimo da substância A durante o período de duração da dieta. Considere que o padrão apresentado no resultado do exame, no período analisado, se repita para os dias subsequentes.","O valor do parâmetro estabelecido pelo nutricionista, para uma dieta semanal, será igual a","E",6,24,1.62289,1.84916,0.15371,304
"341",2016,161,"Um paciente necessita de reidratação endovenosa feita por meio de cinco frascos de soro durante 24 h. Cada frasco tem um volume de 800 mL de soro. Nas primeiras quatro horas, deverá receber 40% do total a ser aplicado. Cada mililitro de soro corresponde a 12 gotas.","O número de gotas por minuto que o paciente deverá receber após as quatro primeiras horas será","C",3,12,2.21669,1.90224,0.18132,304
"342",2016,162,"É comum os artistas plásticos se apropriarem de entes matemáticos para produzirem, por exemplo, formas e imagens por meio de manipulações. Um artista plástico, em uma de suas obras, pretende retratar os diversos polígonos obtidos pelas intersecções de um plano com uma pirâmide regular de base quadrada.","Segundo a classificação dos polígonos, quais deles são possíveis de serem obtidos pelo artista plástico?","E",2,7,2.94115,4.08667,0.1354,304
"343",2016,163,"Um reservatório é abastecido com água por uma torneira e um ralo faz a drenagem da água desse reservatório. Os gráficos representam as vazões Q, em litro por minuto, do volume de água que entra no reservatório pela torneira e do volume que sai pelo ralo, em função do tempo t, em minuto.","Em qual intervalo de tempo, em minuto, o reservatório tem uma vazão constante de enchimento?","B",5,20,2.24873,1.70422,0.17961,304
"344",2016,164,"O LIRAa, Levantamento Rápido do Índice de Infestação por Aedes aegypti, consiste num mapeamento da infestação do mosquito Aedes aegypti. O LIRAa é dado pelo percentual do número de imóveis com focos do mosquito, entre os escolhidos de uma região em avaliação.O serviço de vigilância sanitária de um município, no mês de outubro do ano corrente, analisou o LIRAa de cinco bairros que apresentaram o maior índice de infestação no ano anterior. Os dados obtidos para cada bairro foram: I. 14 imóveis com focos de mosquito em 400 imóveis no bairro; II. 6 imóveis com focos de mosquito em 500 imóveis no bairro; III. 13 imóveis com focos de mosquito em 520 imóveis no bairro; IV. 9 imóveis com focos de mosquito em 360 imóveis no bairro; V. 15 imóveis com focos de mosquito em 500 imóveis no bairro. Disponível em: http://bvsms.saude.gov.br. Acesso em: 28 out. 2015","As ações de controle iniciarão pelo bairro","A",1,4,1.75245,1.16274,0.08471,304
"345",2016,165,"Uma família resolveu comprar um imóvel num bairro cujas ruas estão representadas na figura. As ruas com nomes de letras são paralelas entre si e perpendiculares às ruas identificadas com números. Todos os quarteirões são quadrados, com as mesmas medidas, e todas as ruas têm a mesma largura, permitindo caminhar somente nas direções vertical e horizontal. Desconsidere a largura das ruas. A família pretende que esse imóvel tenha a mesma distância de percurso até o local de trabalho da mãe, localizado na rua 6 com a rua E, o consultório do pai, na rua 2 com a rua E, e a escola das crianças, na rua 4 com a rua A.","A família pretende que esse imóvel tenha a mesma distância de percurso até o local de trabalho da mãe, localizado na rua 6 com a rua E, o consultório do pai, na rua 2 com a rua E, e a escola das crianças, na rua 4 com a rua A. Com base nesses dados, o imóvel que atende as pretensões da família deverá ser localizado no encontro das ruas","C",2,8,1.07664,1.11684,0.13937,304
"346",2016,166,"Um senhor, pai de dois filhos, deseja comprar dois terrenos, com áreas de mesma medida, um para cada filho. Um dos terrenos visitados já está demarcado e, embora não tenha um formato convencional (como se observa na Figura B), agradou ao filho mais velho e, por isso, foi comprado. O filho mais novo possui um projeto arquitetônico de uma casa que quer construir, mas, para isso, precisa de um terreno na forma retangular (como mostrado na Figura A) cujo comprimento seja 7 m maior do que a largura.","Para satisfazer o filho mais novo, esse senhor precisa encontrar um terreno retangular cujas medidas, em metro, do comprimento e da largura sejam iguais, respectivamente, a","B",3,14,2.19275,2.46663,0.11939,304
"347",2016,167,"Preocupada com seus resultados, uma empresa fez um balanço dos lucros obtidos nos últimos sete meses, conforme dados do quadro. Avaliando os resultados, o conselho diretor da empresa decidiu comprar, nos dois meses subsequentes, a mesma quantidade de matéria-prima comprada no mês em que o lucro mais se aproximou da média dos lucros mensais dessa empresa nesse período de sete meses.","Nos próximos dois meses, essa empresa deverá comprar a mesma quantidade de matéria-prima comprada no mês","D",7,29,1.57797,0.76944,0.09447,304
"348",2016,168,"Densidade absoluta (d) é a razão entre a massa de um corpo e o volume por ele ocupado. Um professor propôs à sua turma que os alunos analisassem a densidade de três corpos: dA, dB, dC. Os alunos verificaram que o corpo A possuía 1,5 vez a massa do corpo B e esse, por sua vez, tinha 3/4 da massa do corpo C. Observaram, ainda, que o volume do corpo A era o mesmo do corpo B e 20% maior do que o volume do corpo C.","Após a análise, os alunos ordenaram corretamente as densidades desses corpos da seguinte maneira","A",1,3,1.46119,2.45335,0.12054,304
"349",2016,169,"No tanque de um certo carro de passeio cabem até 50 L de combustível, e o rendimento médio deste carro na estrada é de 15 km/L de combustível. Ao sair para uma viagem de 600 km o motorista observou que o marcador de combustível estava exatamente sobre uma das marcas da escala divisória do medidor, conforme figura a seguir. Como o motorista conhece o percurso, sabe que existem, até a chegada a seu destino, cinco postos de abastecimento de combustível, localizados a 150 km, 187 km, 450 km, 500 km e 570 km do ponto de partida.","Qual a máxima distância, em quilômetro, que poderá percorrer até ser necessário reabastecer o veículo, de modo a não ficar sem combustível na estrada?","B",1,4,1.82503,1.84464,0.15051,304
"350",2016,170,"Sob a orientação de um mestre de obras, João e Pedro trabalharam na reforma de um edifício. João efetuou reparos na parte hidráulica nos andares 1, 3, 5, 7, e assim sucessivamente, de dois em dois andares. Pedro trabalhou na parte elétrica nos andares 1, 4, 7, 10, e assim sucessivamente, de três em três andares. Coincidentemente, terminaram seus trabalhos no último andar. Na conclusão da reforma, o mestre de obras informou, em seu relatório, o número de andares do edifício. Sabe-se que, ao longo da execução da obra, em exatamente 20 andares, foram realizados reparos nas partes hidráulica e elétrica por João e Pedro.","Qual é o número de andares desse edifício?","D",1,3,1.15634,2.81506,0.10382,304
"351",2016,171,"Em uma cidade será construída uma galeria subterrânea que receberá uma rede de canos para o transporte de água de uma fonte (F) até o reservatório de um novo bairro (B). Após avaliações, foram apresentados dois projetos para o trajeto de construção da galeria: um segmento de reta que atravessaria outros bairros ou uma semicircunferência que contornaria esses bairros, conforme ilustrado no sistema de coordenadas xOy da figura, em que a unidade de medida nos eixos é o quilômetro. Estudos de viabilidade técnica mostraram que, pelas características do solo, a construção de 1 m de galeria via segmento de reta demora 1,0 h, enquanto que 1 m de construção de galeria via semicircunferência demora 0,6 h. Há urgência em disponibilizar água para esse bairro. Use 3 como aproximação para π e 1,4 como aproximação para √2 .","O menor tempo possível, em hora, para conclusão da construção da galeria, para atender às necessidades de água do bairro, é de","B",5,22,1.67523,2.64728,0.24232,304
"352",2016,172,"A figura representa o globo terrestre e nela estão marcados os pontos A, B e C. Os pontos A e B estão localizados sobre um mesmo paralelo, e os pontos B e C, sobre um mesmo meridiano. É traçado um caminho do ponto A até C, pela superfície do globo, passando por B, de forma que o trecho de A até B se dê sobre o paralelo que passa por A e B e, o trecho de B até C se dê sobre o meridiano que passa por B e C. Considere que o plano a é paralelo à linha do equador na figura.","A projeção ortogonal, no plano α, do caminho traçado no globo pode ser representada por","E",2,6,1.60611,2.5091,0.06869,304
"353",2016,173,"Diante da hipótese do comprometimento da qualidade da água retirada do volume morto de alguns sistemas hídricos, os técnicos de um laboratório decidiram testar cinco tipos de filtros de água. Dentre esses, os quatro com melhor desempenho serão escolhidos para futura comercialização. Nos testes, foram medidas as massas de agentes contaminantes, em miligrama, que não são capturados por cada filtro em diferentes períodos, em dia, como segue: • Filtro 1 (F1): 18 mg em 6 dias; • Filtro 2 (F2): 15 mg em 3 dias; • Filtro 3 (F3): 18 mg em 4 dias; • Filtro 4 (F4): 6 mg em 3 dias; • Filtro 5 (F5): 3 mg em 2 dias. Ao final, descarta-se o filtro com a maior razão entre a medida da massa de contaminantes não capturados e o número de dias, o que corresponde ao de pior desempenho. Disponível em: www.redebrasilatual.com.br. Acesso em: 12 jul. 2015 (adaptado).","O filtro descartado é o","B",4,17,1.64372,1.00596,0.08678,304
"354",2016,174,"Em 2011, um terremoto de magnitude 9,0 na escala Richter causou um devastador tsunami no Japão, provocando um alerta na usina nuclear de Fukushima. Em 2013, outro terremoto, de magnitude 7,0 na mesma escala, sacudiu Sichuan (sudoeste da China), deixando centenas de mortos e milhares de feridos. A magnitude de um terremoto na escala Richter pode ser calculada por M = 2 log ( E )3 E. sendo E a energia, em kWh, liberada pelo terremoto e E0 uma constante real positiva. Considere que E1 e E2 representam as energias liberadas nos terremotos ocorridos no Japão e na China, respectivamente.","Qual a relação entre E1 e E2?","C",5,19,1.75029,3.06564,0.15981,304
"355",2016,175,"Em regiões agrícolas, é comum a presença de silos para armazenamento e secagem da produção de grãos, no formato de um cilindro reto, sobreposto por um cone, e dimensões indicadas na figura. O silo fica cheio e o transporte dos grãos é feito em caminhões de carga cuja capacidade é de 20 m³. Uma região possui um silo cheio e apenas um caminhão para transportar os grãos para a usina de beneficiamento. Utilize 3 como aproximação para pi.","O número mínimo de viagens que o caminhão precisará fazer para transportar todo o volume de grãos armazenados no silo é","D",3,12,2.63746,2.11088,0.28635,304
"356",2016,176,"Em uma empresa de móveis, um cliente encomenda um guarda-roupa nas dimensões 220 cm de altura, 120 cm de largura e 50 cm de profundidade. Alguns dias depois, o projetista, com o desenho elaborado na escala 1 : 8, entra em contato com o cliente para fazer sua apresentação. No momento da impressão, o profissional percebe que o desenho não caberia na folha de papel que costumava usar. Para resolver o problema, configurou a impressora para que a figura fosse reduzida em 20%.","A altura, a largura e a profundidade do desenho impresso para a apresentação serão, respectivamente,","A",3,11,2.81671,1.63196,0.30232,304
"357",2016,177,"A London Eye é uma enorme roda-gigante na capital inglesa. Por ser um dos monumentos construídos para celebrar a entrada do terceiro milênio, ela também é conhecida como Roda do Milênio. Um turista brasileiro, em visita à Inglaterra, perguntou a um londrino o diâmetro (destacado na imagem) da Roda do Milênio e ele respondeu que ele tem 443 pés.","Não habituado com a unidade pé, e querendo satisfazer sua curiosidade, esse turista consultou um manual de unidades de medidas e constatou que 1 pé equivale a 12 polegadas, e que 1 polegada equivale a 2,54 cm. Após alguns cálculos de conversão, o turista ficou surpreendido com o resultado obtido em metros.Qual a medida que mais se aproxima do diâmetro da Roda do Milênio, em metro?","D",3,10,1.78461,0.5442,0.17099,304
"358",2016,178,"Os alunos de uma escola utilizaram cadeiras iguais às da figura para uma aula ao ar livre. A professora, ao final da aula, solicitou que os alunos fechassem as cadeiras para guardá-las. Depois de guardadas, os alunos fizeram um esboço da vista lateral da cadeira fechada.","Qual é o esboço obtido pelos alunos?","C",2,6,0.94342,-0.40779,0.19983,304
"359",2016,179,"Para garantir a segurança de um grande evento público que terá início às 4 h da tarde, um organizador precisa monitorar a quantidade de pessoas presentes em cada instante. Para cada 2 000 pessoas se faz necessária a presença de um policial. Além disso, estima-se uma densidade de quatro pessoas por metro quadrado de área de terreno ocupado. Às 10 h da manhã, o organizador verifica que a área de terreno já ocupada equivale a um quadrado com lados medindo 500 m. Porém, nas horas seguintes, espera-se que o público aumente a uma taxa de 120 000 pessoas por hora até o início do evento, quando não será mais permitida a entrada de público.","Quantos policiais serão necessários no início do evento para garantir a segurança?","E",4,16,2.1306,1.96996,0.09445,304
"360",2016,180,"A permanência de um gerente em uma empresa está condicionada à sua produção no semestre. Essa produção é avaliada pela média do lucro mensal do semestre. Se a média for, no mínimo, de 30 mil reais, o gerente permanece no cargo, caso contrário, ele será despedido. O quadro mostra o lucro mensal, em milhares de reais, dessa empresa, de janeiro a maio do ano em curso.","Qual deve ser o lucro mínimo da empresa no mês de junho, em milhares de reais, para o gerente continuar no cargo no próximo semestre?","E",7,27,2.78017,0.90583,0.12599,304
"361",2017,136,"Os congestionamentos de trânsito constituem um problema que aflige, todos os dias, milhares de motoristas brasileiros. O gráfico ilustra a situação, representando, ao longo de um intervalo definido de tempo, a variação da velocidade de um veículo durante um congestionamento.","Quantos minutos o veículo permaneceu imóvel ao longo do intervalo de tempo total analisado?","C",5,20,2.27998,1.44146,0.30754,404
"362",2017,137,"Um garçom precisa escolher uma bandeja de base retangular para servir quatro taças de espumante que precisam ser dispostas em uma única fileira, paralela ao lado maior da bandeja, e com suas bases totalmente apoiadas na bandeja. A base e a borda superior das taças são círculos de raio 4 cm e 5 cm, respectivamente.","A bandeja a ser escolhida deverá ter uma área mínima, em centímetro quadrado, igual a","C",3,12,1.91773,3.70512,0.08701,404
"363",2017,138,"Em uma cantina, o sucesso de venda no verão são sucos preparados à base de polpa de frutas. Um dos sucos mais vendidos é o de morango com acerola, que é preparado com 2 1 3 de polpa de morango e 3 de polpa de acerola. Para o comerciante, as polpas são vendidas em embalagens de igual volume. Atualmente, a embalagem da polpa de morango custa R$ 18,00 e a de acerola, R$ 14,70. Porém, está prevista uma alta no preço da embalagem da polpa de acerola no próximo mês, passando a custar R$ 15,30. Para não aumentar o preço do suco, o comerciante negociou com o fornecedor uma redução no preço da embalagem da polpa de morango.","A redução, em real, no preço da embalagem da polpa de morango deverá ser de","E",1,5,2.7463,2.15592,0.06966,404
"364",2017,139,"Um casal realiza sua mudança de domicílio e necessita colocar numa caixa de papelão um objeto cúbico, de 80 cm de aresta, que não pode ser desmontado. Eles têm à disposição cinco caixas, com diferentes dimensões, conforme descrito:• Caixa 1: 86 cm x 86 cm x 86 cm• Caixa 2: 75 cm x 82 cm x 90 cm• Caixa 3: 85 cm x 82 cm x 90 cm• Caixa 4: 82 cm x 95 cm x 82 cm• Caixa 5: 80 cm x 95 cm x 85 cm O casal precisa escolher uma caixa na qual o objeto caiba, de modo que sobre o menor espaço livre em seu interior.","A caixa escolhida pelo casal deve ser a de número","C",3,13,0.92225,3.2473,0.18467,404
"365",2017,140,"Uma empresa construirá sua página na internet e espera atrair um público de aproximadamente um milhão de clientes. Para acessar essa página, será necessária uma senha com formato a ser definido pela empresa. Existem cinco opções de formato oferecidas pelo programador, descritas no quadro, em que “L” e “D” representam, respectivamente, letra maiúscula e dígito. As letras do alfabeto, entre as 26 possíveis, bem como os dígitos, entre os 10 possíveis, podem se repetir em qualquer das opções. A empresa quer escolher uma opção de formato cujo número de senhas distintas possíveis seja superior ao número esperado de clientes, mas que esse número não seja superior ao dobro do número esperado de clientes.","A opção que mais se adequa às condições da empresa é","E",1,5,2.03148,1.76214,0.19951,404
"366",2017,141,"Como não são adeptos da prática de esportes, um grupo de amigos resolveu fazer um torneio de futebol utilizando videogame. Decidiram que cada jogador joga uma única vez com cada um dos outros jogadores. O campeão será aquele que conseguir o maior número de pontos. Observaram que o número de partidas jogadas depende do número de jogadores, como mostra o quadro:","Se a quantidade de jogadores for 8, quantas partidas serão realizadas?","E",6,24,1.45491,0.58108,0.32767,404
"367",2017,142,"Um morador de uma região metropolitana tem 50% de probabilidade de atrasar-se para o trabalho quando chove na região; caso não chova, sua probabilidade de atraso é de 25%. Para um determinado dia, o serviço de meteorologia estima em 30% a probabilidade da ocorrência de chuva nessa região.","Qual é a probabilidade de esse morador se atrasar para o serviço no dia para o qual foi dada a estimativa de chuva?","C",7,28,1.60552,2.68705,0.25409,404
